"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge"
2,2020-01-02 00:23:45,2020-01-02 00:29:56,1,1.41,1,N,90,170,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-02 00:30:54,2020-01-02 00:34:14,1,0.96,1,N,142,237,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 00:38:21,2020-01-02 00:52:12,1,7.03,1,N,142,243,1,21.5,0.5,0.5,6.6,0.0,0.3,31.9,2.5
1,2020-01-02 00:50:40,2020-01-02 00:58:21,2,2.7,1,N,90,261,1,9.5,3.0,0.5,1.0,0.0,0.3,14.3,2.5
1,2020-01-02 00:46:46,2020-01-02 00:53:43,2,1.4,1,N,141,163,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 00:15:06,2020-01-02 00:48:00,1,19.01,2,N,132,143,1,52.0,0.0,0.5,13.82,0.0,0.3,69.12,2.5
2,2020-01-02 00:26:17,2020-01-02 00:47:37,1,8.12,1,N,68,256,1,26.0,0.5,0.5,4.0,0.0,0.3,33.8,2.5
2,2020-01-02 00:38:18,2020-01-02 00:42:04,4,2.09,1,N,88,232,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-02 00:18:32,2020-01-02 00:49:33,1,13.3,1,N,138,72,1,39.0,0.5,0.5,8.05,0.0,0.3,48.35,0.0
2,2020-01-02 00:22:06,2020-01-02 00:24:23,1,0.76,1,N,74,74,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
2,2020-01-02 00:49:25,2020-01-02 01:10:49,1,11.71,1,N,138,230,2,33.0,0.5,0.5,0.0,6.12,0.3,42.92,2.5
2,2020-01-02 00:17:41,2020-01-02 00:39:13,2,16.27,1,N,132,37,1,43.5,0.5,0.5,8.96,0.0,0.3,53.76,0.0
2,2020-01-02 00:52:17,2020-01-02 00:54:28,1,0.61,1,N,100,230,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-02 00:13:19,2020-01-02 00:23:36,1,1.87,1,N,48,239,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-02 00:27:31,2020-01-02 00:36:48,1,4.12,1,N,143,116,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
1,2020-01-02 00:10:41,2020-01-02 00:33:26,0,17.2,2,N,132,170,1,52.0,2.5,0.5,12.25,6.12,0.3,73.67,2.5
1,2020-01-02 00:47:23,2020-01-02 00:54:12,0,1.8,1,N,100,158,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-02 00:18:06,2020-01-02 00:30:03,1,3.65,1,N,100,238,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-02 00:20:02,2020-01-02 00:25:49,1,1.6,1,N,143,151,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 00:34:04,2020-01-02 00:40:04,2,1.59,1,N,7,226,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0.0
2,2020-01-02 00:55:12,2020-01-02 01:20:10,1,10.42,1,N,138,143,1,31.5,0.5,0.5,3.0,6.12,0.3,44.42,2.5
2,2020-01-02 00:53:53,2020-01-02 01:14:20,6,11.7,1,N,138,87,2,33.5,0.5,0.5,0.0,0.0,0.3,37.3,2.5
1,2020-01-02 00:07:09,2020-01-02 00:36:24,2,11.2,1,N,132,188,2,34.5,0.5,0.5,0.0,0.0,0.3,35.8,0.0
2,2020-01-02 00:27:03,2020-01-02 00:37:42,4,2.22,1,N,141,100,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-02 00:04:02,2020-01-02 00:18:32,1,7.37,1,N,132,197,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,0.0
2,2020-01-02 00:32:30,2020-01-02 00:34:39,6,0.58,1,N,142,43,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-02 00:37:22,2020-01-02 00:42:45,6,1.02,1,N,142,161,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-02 00:52:14,2020-01-02 01:08:07,6,4.88,1,N,142,179,1,17.0,0.5,0.5,2.2,0.0,0.3,23.0,2.5
1,2020-01-02 00:11:01,2020-01-02 00:43:39,1,21.2,2,N,132,238,1,52.0,2.5,0.5,12.0,6.12,0.3,73.42,2.5
2,2020-01-02 00:11:00,2020-01-02 00:14:08,1,0.63,1,N,24,238,1,4.5,0.5,0.5,0.01,0.0,0.3,5.81,0.0
2,2020-01-02 00:10:56,2020-01-02 00:27:27,1,3.32,1,N,41,159,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,0.0
2,2020-01-02 00:32:05,2020-01-02 01:04:17,2,18.62,2,N,132,158,1,52.0,0.0,0.5,9.0,6.12,0.3,70.42,2.5
1,2020-01-02 00:20:21,2020-01-02 00:26:45,1,1.0,1,N,68,48,1,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
1,2020-01-02 00:30:15,2020-01-02 00:50:03,1,4.8,1,N,48,42,1,18.0,3.0,0.5,2.0,0.0,0.3,23.8,2.5
1,2020-01-02 00:57:03,2020-01-02 01:20:58,1,10.6,1,N,138,100,2,31.5,3.0,0.5,0.0,6.12,0.3,41.42,2.5
2,2020-01-02 00:12:16,2020-01-02 00:29:01,1,8.31,1,N,100,244,1,24.5,0.5,0.5,5.66,0.0,0.3,33.96,2.5
2,2020-01-02 00:06:36,2020-01-02 00:27:08,1,3.47,1,N,148,249,1,16.5,0.5,0.5,5.08,0.0,0.3,25.38,2.5
2,2020-01-02 00:49:09,2020-01-02 00:59:13,1,3.66,1,N,79,262,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
1,2020-01-02 00:13:43,2020-01-02 00:21:32,1,1.9,1,N,100,229,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1,2020-01-02 00:37:51,2020-01-02 00:45:05,1,1.4,1,N,113,107,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
2,2020-01-02 00:18:02,2020-01-02 00:22:58,1,2.02,1,N,48,234,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
1,2020-01-02 00:18:13,2020-01-02 00:20:12,1,0.7,1,Y,141,229,1,4.0,3.0,0.5,1.2,0.0,0.3,9.0,2.5
1,2020-01-02 00:41:45,2020-01-02 00:46:15,1,0.5,1,N,79,79,4,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 00:48:41,2020-01-02 01:16:52,1,5.63,1,N,100,260,1,22.0,0.5,0.5,4.2,0.0,0.3,30.0,2.5
2,2020-01-02 00:35:30,2020-01-02 00:39:35,1,0.78,1,N,114,114,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-02 00:58:19,2020-01-02 01:32:53,1,19.29,1,N,132,133,1,54.0,0.5,0.5,11.06,0.0,0.3,66.36,0.0
2,2020-01-02 00:37:29,2020-01-02 00:40:36,3,0.79,1,N,79,232,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-02 00:04:15,2020-01-02 00:09:11,1,2.04,1,N,137,140,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
1,2020-01-02 00:51:01,2020-01-02 00:58:50,1,1.6,1,N,142,237,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-02 00:04:42,2020-01-02 00:06:27,1,0.27,1,N,113,234,1,3.5,0.5,0.5,1.82,0.0,0.3,9.12,2.5
2,2020-01-02 00:30:30,2020-01-02 00:37:08,1,1.27,1,N,90,68,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-02 00:08:10,2020-01-02 00:23:38,1,3.37,1,N,142,107,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
1,2020-01-02 00:50:06,2020-01-02 00:58:58,2,1.5,1,N,113,79,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
2,2020-01-02 00:58:36,2020-01-02 01:00:52,5,0.85,1,N,48,68,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-02 00:02:18,2020-01-02 00:16:44,2,3.5,1,N,48,144,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-02 00:37:10,2020-01-02 00:45:20,4,2.29,1,N,142,236,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
2,2020-01-02 00:26:43,2020-01-02 00:37:24,1,6.13,1,N,138,112,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,0.0
2,2020-01-02 00:59:06,2020-01-02 01:14:30,1,8.97,1,N,138,97,1,25.5,0.5,0.5,4.0,0.0,0.3,30.8,0.0
1,2020-01-02 00:14:29,2020-01-02 00:44:31,1,20.4,2,N,132,244,1,52.0,0.0,0.5,0.0,6.12,0.3,58.92,0.0
1,2020-01-02 00:58:17,2020-01-02 01:02:28,1,0.9,1,N,50,48,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-02 00:54:39,2020-01-02 01:05:04,2,2.9,1,N,144,161,1,10.5,3.0,0.5,3.0,0.0,0.3,17.3,2.5
1,2020-01-02 00:00:50,2020-01-02 00:12:02,1,3.3,1,N,107,141,1,11.5,3.0,0.5,1.0,0.0,0.3,16.3,2.5
1,2020-01-02 00:25:01,2020-01-02 00:28:47,1,0.6,1,N,107,164,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
1,2020-01-02 00:26:13,2020-01-02 00:30:17,1,1.3,1,N,48,68,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2020-01-02 00:39:46,2020-01-02 00:43:30,1,0.9,1,N,48,48,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-02 00:47:33,2020-01-02 00:49:59,1,0.4,1,N,48,230,2,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-02 00:30:44,2020-01-02 00:37:41,3,1.54,1,N,142,141,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-02 00:54:16,2020-01-02 01:01:34,3,1.87,1,N,142,246,1,8.0,0.5,0.5,2.95,0.0,0.3,14.75,2.5
2,2020-01-02 00:31:40,2020-01-02 00:46:24,1,3.37,1,N,107,142,1,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-02 00:40:09,2020-01-02 00:45:13,1,1.35,1,N,141,236,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5
2,2020-01-02 00:03:20,2020-01-02 00:20:16,2,7.27,1,Y,129,4,1,23.0,0.5,0.5,2.22,0.0,0.3,29.02,2.5
2,2020-01-02 00:04:42,2020-01-02 00:12:33,2,1.49,1,N,68,246,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 00:48:53,2020-01-02 01:24:26,4,4.21,1,N,114,48,2,22.5,0.5,0.5,0.0,0.0,0.3,26.3,2.5
1,2020-01-02 00:50:23,2020-01-02 01:01:56,1,4.2,1,N,141,7,2,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-02 00:16:21,2020-01-02 00:23:35,1,2.15,1,N,142,141,1,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
2,2020-01-02 00:02:10,2020-01-02 00:03:41,1,0.61,1,N,48,142,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-02 00:09:52,2020-01-02 00:21:00,1,5.9,1,N,48,116,2,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2.5
2,2020-01-02 00:10:02,2020-01-02 00:15:36,2,0.75,1,N,48,230,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-02 00:24:42,2020-01-02 00:29:09,1,0.72,1,N,142,143,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-02 00:32:25,2020-01-02 00:41:55,1,2.2,1,N,143,236,1,9.5,0.5,0.5,3.99,0.0,0.3,17.29,2.5
2,2020-01-02 00:01:00,2020-01-02 00:11:32,1,3.07,1,N,142,41,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2020-01-02 00:15:07,2020-01-02 00:19:19,1,1.45,1,N,43,263,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-02 00:29:51,2020-01-02 00:34:20,1,1.48,1,N,142,238,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-02 00:42:26,2020-01-02 00:49:41,1,2.34,1,N,142,170,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-02 00:43:39,2020-01-02 01:12:38,2,17.19,2,N,132,233,1,52.0,0.0,0.5,11.06,0.0,0.3,66.36,2.5
2,2020-01-02 00:43:49,2020-01-02 00:58:04,1,5.47,1,N,13,107,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
2,2020-01-02 00:33:10,2020-01-02 00:39:23,3,1.07,1,N,141,163,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
1,2020-01-02 00:33:29,2020-01-02 01:15:23,2,9.6,1,N,138,239,1,37.0,3.0,0.5,12.24,0.0,0.3,53.04,2.5
1,2020-01-02 00:03:00,2020-01-02 00:04:57,2,0.5,1,N,142,48,2,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
1,2020-01-02 00:16:14,2020-01-02 00:19:25,1,1.0,1,N,48,246,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
2,2020-01-02 00:16:35,2020-01-02 00:17:06,2,0.22,1,N,79,79,1,3.0,0.5,0.5,0.75,0.0,0.3,7.55,2.5
2,2020-01-02 00:32:54,2020-01-02 00:41:06,1,1.76,1,N,137,79,1,8.0,0.5,0.5,1.5,0.0,0.3,13.3,2.5
1,2020-01-02 00:28:37,2020-01-02 00:41:47,1,3.5,1,N,144,48,1,12.5,3.0,0.5,4.05,0.0,0.3,20.35,2.5
1,2020-01-02 00:47:18,2020-01-02 00:55:45,4,1.8,1,N,48,233,2,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-02 00:49:43,2020-01-02 00:54:07,1,1.15,1,N,48,186,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
1,2020-01-02 00:05:09,2020-01-02 00:48:48,3,35.5,1,N,132,200,1,91.5,0.5,0.5,19.75,6.12,0.3,118.67,0.0
2,2020-01-02 00:30:05,2020-01-02 00:46:17,1,3.56,1,N,142,114,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
1,2020-01-02 00:24:03,2020-01-02 00:40:09,1,5.2,1,N,100,41,1,17.0,3.0,0.5,0.0,0.0,0.3,20.8,2.5
2,2020-01-02 00:38:51,2020-01-02 00:53:13,2,3.49,1,N,79,50,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
1,2020-01-02 00:38:42,2020-01-02 00:45:46,1,1.5,1,N,142,237,1,7.5,3.0,0.5,1.0,0.0,0.3,12.3,2.5
2,2020-01-02 00:05:58,2020-01-02 00:38:19,2,20.54,2,N,132,87,1,52.0,0.0,0.5,7.0,0.0,0.3,62.3,2.5
2,2020-01-02 00:57:09,2020-01-02 01:03:58,1,1.02,1,N,144,148,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-02 00:17:45,2020-01-02 00:33:48,1,7.66,1,N,138,170,1,23.0,0.5,0.5,6.58,6.12,0.3,39.5,2.5
2,2020-01-02 00:28:47,2020-01-02 00:41:37,1,3.73,1,N,68,237,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2020-01-02 00:57:31,2020-01-02 01:14:01,1,5.05,1,N,79,146,1,17.5,0.5,0.5,1.0,0.0,0.3,22.3,2.5
2,2020-01-02 00:25:59,2020-01-02 00:33:47,1,3.27,1,N,107,263,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2,2020-01-02 00:42:45,2020-01-02 01:06:42,1,9.57,1,N,138,68,1,29.0,0.5,0.5,7.78,6.12,0.3,46.7,2.5
2,2020-01-02 00:24:01,2020-01-02 00:57:53,1,18.6,2,N,132,163,1,52.0,0.0,0.5,5.0,0.0,0.3,60.3,2.5
2,2020-01-02 00:45:42,2020-01-02 00:55:11,1,2.08,1,N,43,74,1,9.0,0.5,0.5,1.92,0.0,0.3,14.72,2.5
1,2020-01-02 00:31:51,2020-01-02 00:41:56,2,2.6,1,N,142,41,1,10.0,3.0,0.5,2.07,0.0,0.3,15.87,2.5
1,2020-01-02 00:26:54,2020-01-02 00:31:15,2,0.9,1,N,144,114,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 00:15:37,2020-01-02 00:36:52,1,9.89,1,N,138,230,1,29.0,0.5,0.5,7.78,6.12,0.3,46.7,2.5
2,2020-01-02 00:44:38,2020-01-02 00:57:30,2,3.38,1,N,100,261,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
1,2020-01-02 00:25:27,2020-01-02 00:40:10,1,4.3,1,N,68,262,1,16.0,3.0,0.5,3.2,0.0,0.3,23.0,2.5
2,2020-01-02 00:01:44,2020-01-02 00:25:15,2,3.54,1,N,68,246,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
2,2020-01-02 00:29:01,2020-01-02 00:46:26,3,12.48,1,N,132,70,1,34.5,0.5,0.5,7.16,0.0,0.3,42.96,0.0
2,2020-01-02 00:13:52,2020-01-02 00:27:06,1,2.97,1,N,79,230,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2,2020-01-02 00:40:04,2020-01-02 00:52:03,1,3.67,1,N,113,256,1,13.0,0.5,0.5,4.2,0.0,0.3,21.0,2.5
2,2020-01-02 00:21:17,2020-01-02 00:49:43,1,12.83,4,N,132,265,2,53.5,0.5,0.5,0.0,0.0,0.3,54.8,0.0
2,2020-01-02 00:08:57,2020-01-02 00:15:49,2,1.19,1,N,116,244,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0.0
2,2020-01-02 00:56:29,2020-01-02 01:17:00,5,12.16,1,N,138,106,2,34.0,0.5,0.5,0.0,0.0,0.3,35.3,0.0
2,2020-01-02 00:07:03,2020-01-02 00:25:00,5,5.19,1,N,79,17,2,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2.5
2,2020-01-02 00:06:38,2020-01-02 00:33:05,1,18.72,2,N,132,144,1,52.0,0.0,0.5,16.59,0.0,0.3,71.89,2.5
1,2020-01-02 00:03:13,2020-01-02 00:09:33,1,1.5,1,N,142,238,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 00:16:31,2020-01-02 00:29:26,1,6.48,1,N,148,83,2,19.5,0.5,0.5,0.0,0.0,0.3,23.3,2.5
1,2020-01-02 00:09:25,2020-01-02 00:43:18,3,18.6,2,N,132,142,1,52.0,2.5,0.5,11.05,0.0,0.3,66.35,2.5
1,2020-01-02 00:46:38,2020-01-02 00:53:36,2,1.5,1,N,142,48,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
2,2020-01-02 00:43:25,2020-01-02 00:56:22,1,6.67,1,N,138,145,1,19.5,0.5,0.5,2.0,0.0,0.3,22.8,0.0
1,2020-01-02 00:44:54,2020-01-02 00:53:26,1,3.0,1,Y,50,151,1,10.5,3.0,0.5,2.0,0.0,0.3,16.3,2.5
1,2020-01-02 00:45:23,2020-01-02 00:49:28,2,0.7,1,N,142,237,1,5.0,3.0,0.5,2.6,0.0,0.3,11.4,2.5
1,2020-01-02 00:05:11,2020-01-02 00:14:47,1,2.3,1,Y,136,119,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0.0
1,2020-01-02 00:48:13,2020-01-02 00:53:49,2,1.0,1,N,43,142,1,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5
2,2020-01-02 00:07:41,2020-01-02 00:13:15,1,1.86,1,N,42,75,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0.0
2,2020-01-02 00:26:49,2020-01-02 00:35:45,3,2.28,1,N,141,75,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
2,2020-01-02 00:40:21,2020-01-02 00:53:16,3,4.04,1,N,75,186,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2020-01-02 00:20:53,2020-01-02 00:48:36,1,17.8,2,N,132,68,1,52.0,0.0,0.5,10.0,6.12,0.3,71.42,2.5
2,2020-01-02 00:09:51,2020-01-02 00:28:47,1,9.02,1,N,132,102,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,0.0
2,2020-01-02 00:46:39,2020-01-02 00:48:00,2,0.35,1,N,43,43,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,0.0
2,2020-01-02 00:24:42,2020-01-02 00:46:50,1,11.22,1,N,132,35,2,32.0,0.5,0.5,0.0,0.0,0.3,33.3,0.0
2,2020-01-02 00:00:57,2020-01-02 00:07:59,6,2.09,1,N,24,142,1,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
2,2020-01-02 00:38:00,2020-01-02 00:50:09,5,2.51,1,N,143,229,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
1,2020-01-02 00:04:02,2020-01-02 00:20:43,1,8.8,1,N,138,16,1,25.5,0.5,0.5,5.0,0.0,0.3,31.8,0.0
1,2020-01-02 00:57:54,2020-01-02 01:13:27,0,7.8,1,N,138,137,1,22.5,3.0,0.5,3.0,6.12,0.3,35.42,2.5
2,2020-01-02 00:15:31,2020-01-02 00:24:23,6,2.64,1,N,141,107,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
1,2020-01-02 00:48:06,2020-01-02 00:48:06,1,0.0,4,Y,132,264,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
2,2020-01-02 00:55:07,2020-01-02 01:06:29,1,2.55,1,N,107,230,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
1,2020-01-02 00:44:06,2020-01-02 00:55:22,2,2.4,1,N,43,24,1,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
1,2020-01-02 00:09:22,2020-01-02 00:29:57,1,9.9,1,N,138,239,1,29.5,3.0,0.5,7.85,6.12,0.3,47.27,2.5
1,2020-01-02 00:39:40,2020-01-02 00:42:26,1,0.5,1,N,143,239,1,4.0,3.0,0.5,1.95,0.0,0.3,9.75,2.5
1,2020-01-02 00:26:40,2020-01-02 00:55:36,1,19.1,2,N,132,231,1,52.0,2.5,0.5,7.0,0.0,0.3,62.3,2.5
1,2020-01-02 00:08:36,2020-01-02 00:37:50,0,18.2,2,N,132,141,1,52.0,2.5,0.5,6.0,0.0,0.3,61.3,2.5
2,2020-01-02 00:25:07,2020-01-02 00:35:51,1,5.41,1,N,88,170,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
2,2020-01-02 00:42:54,2020-01-02 01:16:50,4,18.33,2,N,132,162,1,52.0,0.0,0.5,10.0,0.0,0.3,65.3,2.5
2,2020-01-02 00:15:40,2020-01-02 00:24:50,3,1.81,1,N,107,148,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-02 00:14:27,2020-01-02 00:35:55,1,15.11,1,N,132,7,1,41.5,0.5,0.5,8.56,0.0,0.3,51.36,0.0
2,2020-01-02 00:01:13,2020-01-02 00:29:04,1,9.18,1,N,140,56,2,30.0,0.5,0.5,0.0,0.0,0.3,33.8,2.5
2,2020-01-02 00:42:51,2020-01-02 01:03:17,2,12.6,1,N,138,87,1,35.0,0.5,0.5,7.76,0.0,0.3,46.56,2.5
2,2020-01-02 00:06:56,2020-01-02 00:08:30,2,0.35,1,N,48,48,1,3.5,0.5,0.5,1.46,0.0,0.3,8.76,2.5
2,2020-01-02 00:16:38,2020-01-02 00:51:41,2,12.43,1,N,48,257,1,38.0,0.5,0.5,8.36,0.0,0.3,50.16,2.5
2,2020-01-02 00:10:25,2020-01-02 00:52:34,1,14.82,1,N,132,257,2,44.5,0.5,0.5,0.0,0.0,0.3,45.8,0.0
2,2020-01-02 00:33:56,2020-01-02 00:41:02,6,2.05,1,N,113,161,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1,2020-01-02 00:22:18,2020-01-02 00:58:09,3,19.4,2,N,132,24,1,52.0,0.0,0.5,14.7,6.12,0.3,73.62,0.0
2,2020-01-02 00:23:25,2020-01-02 00:41:44,2,3.66,1,N,79,142,1,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
2,2020-01-02 00:44:46,2020-01-02 00:55:04,1,6.2,1,N,143,244,1,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5
2,2020-01-02 00:30:30,2020-01-02 00:39:20,5,1.9,1,N,142,229,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
1,2020-01-02 00:04:52,2020-01-02 00:31:44,1,18.0,2,N,132,234,1,52.0,2.5,0.5,5.0,6.12,0.3,66.42,2.5
2,2020-01-02 00:07:00,2020-01-02 00:12:29,1,0.92,1,N,68,234,1,5.5,0.5,0.5,1.0,0.0,0.3,10.3,2.5
1,2020-01-02 00:24:46,2020-01-02 00:28:46,1,0.7,1,N,50,230,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
1,2020-01-02 00:55:11,2020-01-02 00:57:43,1,0.7,1,N,68,249,1,4.0,3.0,0.5,1.0,0.0,0.3,8.8,2.5
2,2020-01-02 00:12:42,2020-01-02 00:23:23,1,3.43,1,N,144,49,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2020-01-02 00:49:47,2020-01-02 00:53:19,1,1.04,1,N,137,79,1,5.0,0.5,0.5,1.32,0.0,0.3,10.12,2.5
2,2020-01-02 00:55:35,2020-01-02 01:10:09,3,3.35,1,N,48,145,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
1,2020-01-02 00:14:44,2020-01-02 00:34:22,2,5.5,1,N,144,36,1,19.0,3.0,0.5,5.7,0.0,0.3,28.5,2.5
2,2020-01-02 00:00:47,2020-01-02 00:15:04,1,3.6,1,N,48,79,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
2,2020-01-02 00:15:38,2020-01-02 00:20:50,1,1.29,1,N,142,239,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-02 00:28:12,2020-01-02 00:33:15,1,2.04,1,N,142,151,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-02 00:44:50,2020-01-02 01:13:23,1,19.9,2,N,132,236,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 00:13:02,2020-01-02 00:29:07,1,9.35,1,N,138,65,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,0.0
2,2020-01-02 00:14:21,2020-01-02 00:18:51,1,0.96,1,N,48,50,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-02 00:30:30,2020-01-02 00:35:25,1,1.27,1,N,48,246,1,6.0,0.5,0.5,2.94,0.0,0.3,12.74,2.5
2,2020-01-02 00:36:12,2020-01-02 00:39:09,1,0.76,1,N,100,68,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-02 00:12:29,2020-01-02 00:39:07,2,16.28,1,N,132,150,2,45.0,0.5,0.5,0.0,0.0,0.3,46.3,0.0
